2750 0.487179 0 0.035794
2650 0.373457 0 0.0268734
2550 0.331858 0 0.0313225
2450 0.343891 0 0.0319523
2350 0.237154 0 0.0267407
2250 0.199367 0 0.022475
2150 0.122754 0 0.0179559
2050 0.0554217 0 0.0112314
1950 0.031746 0 0.0110443
1850 0.024 0 0.0136891
