2200 0.238095 0 0.0328603
2150 0.314917 0 0.0345247
2050 0.173459 0 0.00865485
1950 0.0630631 0 0.00595711
1850 0.011236 0 0.00256318
1750 0.00483793 0 0.00152618
2100 0.27831 0 0.00935306
2000 0.219287 0 0.00847243
1900 0.16916 0 0.00764294
2300 0.348692 0 0.00970948
