2800 0.982143 0 0.0102174
2700 0.972376 0 0.0121821
2600 0.96604 0 0.00414011
2500 0.940541 0 0.00579552
2400 0.906564 0 0.00707757
2300 0.717465 0 0.00990299
2200 0.318815 0 0.00972559
2100 0.0389937 0 0.00396384
2000 0.00789692 0 0.00180451
2750 0.971357 0 0.00339842
