2000 0.0645646 0 0.00673367
2100 0.109524 0 0.0064977
2200 0.18349 0 0.00765608
2300 0.267357 0 0.00919055
2400 0.313433 0 0.0100185
2500 0.362388 0 0.0110482
2600 0.404861 0 0.011951
2700 0.442969 0 0.00981762
2800 0.462762 0 0.00948061
2900 0.485444 0 0.00798665
3000 0.520584 0 0.00806398
