2750 0.979487 0 0.0101507
2650 0.987654 0 0.00613462
2550 0.986726 0 0.0076129
2450 0.986425 0 0.00778396
2359 0.913043 0 0.0177148
2250 0.81962 0 0.02163
2150 0.5 0 0.0273588
2050 0.113253 0 0.0155561
1950 0.0436508 0 0.0128708
1850 0.024 0 0.0136891
