2200 0.363372 0 0.0259322
2150 0.317073 0 0.0325005
2100 0.30303 0 0.0326601
2050 0.23743 0 0.0224888
2000 0.195122 0 0.0233925
1950 0.206478 0 0.0257554
1900 0.160584 0 0.0221801
1850 0.129199 0 0.0170504
1800 0.148936 0 0.0299828
1750 0.131455 0 0.0163712
1700 0.0779221 0 0.0152735
1650 0.0576923 0 0.0132001
1600 0.0257069 0 0.00802408
1550 0.00909091 0 0.00522473
1500 0.00465116 0 0.00328121
1450 0 0 0
