2800 0.968023 0 0.00948595
2700 0.985366 0 0.00838698
2600 0.954545 0 0.0148032
2500 0.958101 0 0.0105893
2400 0.902439 0 0.0175148
2300 0.838057 0 0.0234407
2200 0.591241 0 0.0296989
2100 0.193798 0 0.0200928
2000 0.0212766 0 0.0121527
2050 0.0774648 0 0.0129521
2150 0.399351 0 0.0279069
2250 0.759615 0 0.0241921
2350 0.912596 0 0.0143195
2450 0.951515 0 0.0118237
2550 0.953488 0 0.0101556
2650 0.965616 0 0.00975366
