2800 0.327381 0 0.036204
2700 0.254144 0 0.0323614
2600 0.178161 0 0.00874639
2500 0.108108 0 0.00760989
2400 0.0579539 0 0.00568206
2300 0.0203193 0 0.00310332
2200 0.00391986 0 0.00130406
2100 0.00125786 0 0.00072577
2000 0.000415628 0 0.000415541
2750 0.24367 0 0.00874658
